date,state,fips,cases,deaths
2021-06-30,South Dakota,46,124536,2035
2021-06-30,Tennessee,47,854211,12466
2021-06-30,Texas,48,2993964,52518
2021-06-30,Utah,49,415210,2371
2021-06-30,Vermont,50,24410,256
2021-06-30,Virgin Islands,78,3858,30
2021-06-30,Virginia,51,680340,11415
2021-06-30,Washington,53,453630,5984
2021-06-30,West Virginia,54,164041,2891
2021-06-30,Wisconsin,55,677833,8128
2021-06-30,Wyoming,56,62290,747
2021-07-01,Alabama,01,550983,11352
2021-07-01,Alaska,02,70669,360
2021-07-01,Arizona,04,895347,17939
2021-07-01,Arkansas,05,350085,5909
2021-07-01,California,06,3866606,63709
2021-07-01,Colorado,08,561460,6952
2021-07-01,Connecticut,09,349387,8279
2021-07-01,Delaware,10,109770,1694
2021-07-01,District of Columbia,11,49362,1141
2021-07-01,Florida,12,2331916,37913
2021-07-01,Georgia,13,1110606,20734
2021-07-01,Guam,66,9335,141
2021-07-01,Hawaii,15,36435,515
2021-07-01,Idaho,16,195166,2156
2021-07-01,Illinois,17,1396270,25687
2021-07-01,Indiana,18,757671,13855
2021-07-01,Iowa,19,373960,6140
2021-07-01,Kansas,20,319626,5189
2021-07-01,Kentucky,21,466106,7269
2021-07-01,Louisiana,22,482035,10748
2021-07-01,Maine,23,69054,859
2021-07-01,Maryland,24,462571,9744
2021-07-01,Massachusetts,25,710049,17997
2021-07-01,Michigan,26,998847,20998
2021-07-01,Minnesota,27,605541,7692
2021-07-01,Mississippi,28,321944,7415
2021-07-01,Missouri,29,636120,9924
2021-07-01,Montana,30,113928,1666
2021-07-01,Nebraska,31,224802,2520
2021-07-01,Nevada,32,334255,5692
2021-07-01,New Hampshire,33,99527,1372
2021-07-01,New Jersey,34,1023613,26463
2021-07-01,New Mexico,35,205629,4345
2021-07-01,New York,36,2113544,53107
2021-07-01,North Carolina,37,1014967,13447
2021-07-01,North Dakota,38,110749,1559
2021-07-01,Northern Mariana Islands,69,183,2
2021-07-01,Ohio,39,1111903,20309
2021-07-01,Oklahoma,40,458150,7388
2021-07-01,Oregon,41,208900,2808
2021-07-01,Pennsylvania,42,1216965,27684
2021-07-01,Puerto Rico,72,173673,2549
2021-07-01,Rhode Island,44,152618,2730
2021-07-01,South Carolina,45,597021,9826
2021-07-01,South Dakota,46,124561,2038
2021-07-01,Tennessee,47,854430,12472
2021-07-01,Texas,48,2995274,52554
2021-07-01,Utah,49,415750,2375
2021-07-01,Vermont,50,24412,257
2021-07-01,Virgin Islands,78,3895,30
2021-07-01,Virginia,51,680564,11419
2021-07-01,Washington,53,454087,5992
2021-07-01,West Virginia,54,164097,2897
2021-07-01,Wisconsin,55,677952,8134
2021-07-01,Wyoming,56,62353,747
2021-07-02,Alabama,01,551298,11358
2021-07-02,Alaska,02,70774,360
2021-07-02,Arizona,04,895873,17961
2021-07-02,Arkansas,05,350579,5913
2021-07-02,California,06,3868398,63649
2021-07-02,Colorado,08,561922,6956
2021-07-02,Connecticut,09,349476,8279
2021-07-02,Delaware,10,109820,1695
2021-07-02,District of Columbia,11,49378,1141
2021-07-02,Florida,12,2337613,37985
2021-07-02,Georgia,13,1111032,20748
2021-07-02,Guam,66,9342,141
2021-07-02,Hawaii,15,36508,515
2021-07-02,Idaho,16,195249,2160
2021-07-02,Illinois,17,1396606,25696
2021-07-02,Indiana,18,758078,13863
2021-07-02,Iowa,19,374054,6142
2021-07-02,Kansas,20,319991,5192
2021-07-02,Kentucky,21,466278,7280
2021-07-02,Louisiana,22,482560,10757
2021-07-02,Maine,23,69069,860
2021-07-02,Maryland,24,462656,9746
2021-07-02,Massachusetts,25,710138,17998
2021-07-02,Michigan,26,998973,20995
2021-07-02,Minnesota,27,605642,7698
2021-07-02,Mississippi,28,322186,7419
2021-07-02,Missouri,29,637390,9939
2021-07-02,Montana,30,113981,1666
2021-07-02,Nebraska,31,224848,2520
2021-07-02,Nevada,32,334763,5697
2021-07-02,New Hampshire,33,99555,1372
2021-07-02,New Jersey,34,1023923,26468
2021-07-02,New Mexico,35,205715,4346
2021-07-02,New York,36,2114018,53109
2021-07-02,North Carolina,37,1015363,13447
2021-07-02,North Dakota,38,110760,1559
2021-07-02,Northern Mariana Islands,69,183,2
2021-07-02,Ohio,39,1112088,20344
2021-07-02,Oklahoma,40,458483,7388
2021-07-02,Oregon,41,209082,2811
2021-07-02,Pennsylvania,42,1217115,27692
2021-07-02,Puerto Rico,72,173721,2550
2021-07-02,Rhode Island,44,152643,2730
2021-07-02,South Carolina,45,597261,9830
2021-07-02,South Dakota,46,124582,2038
2021-07-02,Tennessee,47,854656,12483
2021-07-02,Texas,48,2997152,52597
2021-07-02,Utah,49,416181,2378
2021-07-02,Vermont,50,24419,258
2021-07-02,Virgin Islands,78,3895,30
2021-07-02,Virginia,51,680744,11423
2021-07-02,Washington,53,454484,5994
2021-07-02,West Virginia,54,164149,2899
2021-07-02,Wisconsin,55,678067,8135
2021-07-02,Wyoming,56,62445,747
2021-07-03,Alabama,01,551298,11358
2021-07-03,Alaska,02,70774,360
2021-07-03,Arizona,04,896518,17975
2021-07-03,Arkansas,05,350579,5913
2021-07-03,California,06,3868398,63648
2021-07-03,Colorado,08,562315,6967
2021-07-03,Connecticut,09,349476,8279
2021-07-03,Delaware,10,109846,1695
2021-07-03,District of Columbia,11,49378,1141
2021-07-03,Florida,12,2337613,37985
2021-07-03,Georgia,13,1111032,20748
2021-07-03,Guam,66,9342,141
2021-07-03,Hawaii,15,36552,515
2021-07-03,Idaho,16,195249,2160
2021-07-03,Illinois,17,1396606,25696
2021-07-03,Indiana,18,758078,13863
2021-07-03,Iowa,19,374120,6146
2021-07-03,Kansas,20,319991,5192
2021-07-03,Kentucky,21,466278,7280
2021-07-03,Louisiana,22,482560,10757
2021-07-03,Maine,23,69099,860
2021-07-03,Maryland,24,462752,9749
2021-07-03,Massachusetts,25,710138,17998
2021-07-03,Michigan,26,998973,20995
2021-07-03,Minnesota,27,605753,7703
2021-07-03,Mississippi,28,322186,7419
2021-07-03,Missouri,29,637613,9948
2021-07-03,Montana,30,113981,1666
2021-07-03,Nebraska,31,224848,2520
2021-07-03,Nevada,32,334763,5697
2021-07-03,New Hampshire,33,99555,1372
2021-07-03,New Jersey,34,1024113,26473
2021-07-03,New Mexico,35,205715,4346
2021-07-03,New York,36,2114297,53109
2021-07-03,North Carolina,37,1015417,13447
2021-07-03,North Dakota,38,110765,1559
2021-07-03,Northern Mariana Islands,69,183,2
2021-07-03,Ohio,39,1112289,20344
2021-07-03,Oklahoma,40,458483,7388
2021-07-03,Oregon,41,209082,2811
2021-07-03,Pennsylvania,42,1217282,27702
2021-07-03,Puerto Rico,72,173790,2552
2021-07-03,Rhode Island,44,152643,2730
2021-07-03,South Carolina,45,597261,9830
2021-07-03,South Dakota,46,124582,2038
2021-07-03,Tennessee,47,854661,12483
2021-07-03,Texas,48,2998381,52621
2021-07-03,Utah,49,416181,2378
2021-07-03,Vermont,50,24419,258
2021-07-03,Virgin Islands,78,3895,30
2021-07-03,Virginia,51,680904,11423
2021-07-03,Washington,53,454484,5994
2021-07-03,West Virginia,54,164149,2899
2021-07-03,Wisconsin,55,678067,8135
2021-07-03,Wyoming,56,62445,747
2021-07-04,Alabama,01,551298,11358
2021-07-04,Alaska,02,70774,360
2021-07-04,Arizona,04,896960,17979
2021-07-04,Arkansas,05,350579,5913
2021-07-04,California,06,3868398,63648
2021-07-04,Colorado,08,562618,6971
2021-07-04,Connecticut,09,349476,8279
2021-07-04,Delaware,10,109875,1695
2021-07-04,District of Columbia,11,49378,1141
2021-07-04,Florida,12,2337613,37985
2021-07-04,Georgia,13,1111032,20748
2021-07-04,Guam,66,9342,141
2021-07-04,Hawaii,15,36604,515
2021-07-04,Idaho,16,195249,2160
2021-07-04,Illinois,17,1396606,25696
2021-07-04,Indiana,18,758078,13863
2021-07-04,Iowa,19,374180,6146
2021-07-04,Kansas,20,319991,5192
2021-07-04,Kentucky,21,466278,7280
2021-07-04,Louisiana,22,482560,10757
2021-07-04,Maine,23,69118,860
2021-07-04,Maryland,24,462813,9749
2021-07-04,Massachusetts,25,710138,17998
2021-07-04,Michigan,26,998973,20995
2021-07-04,Minnesota,27,605753,7703
2021-07-04,Mississippi,28,322186,7419
2021-07-04,Missouri,29,638583,9949
2021-07-04,Montana,30,113981,1666
2021-07-04,Nebraska,31,224854,2520
2021-07-04,Nevada,32,334763,5697
2021-07-04,New Hampshire,33,99555,1372
2021-07-04,New Jersey,34,1024225,26473
2021-07-04,New Mexico,35,205715,4346
2021-07-04,New York,36,2114609,53118
2021-07-04,North Carolina,37,1015417,13447
2021-07-04,North Dakota,38,110767,1559
2021-07-04,Northern Mariana Islands,69,183,2
2021-07-04,Ohio,39,1112289,20344
2021-07-04,Oklahoma,40,458483,7388
2021-07-04,Oregon,41,209082,2811
2021-07-04,Pennsylvania,42,1217393,27704
2021-07-04,Puerto Rico,72,173846,2552
2021-07-04,Rhode Island,44,152643,2730
2021-07-04,South Carolina,45,597261,9830
2021-07-04,South Dakota,46,124582,2038
2021-07-04,Tennessee,47,854661,12483
2021-07-04,Texas,48,2998600,52634
2021-07-04,Utah,49,416181,2378
2021-07-04,Vermont,50,24419,258
2021-07-04,Virgin Islands,78,3895,30
2021-07-04,Virginia,51,681072,11427
2021-07-04,Washington,53,454484,5994
2021-07-04,West Virginia,54,164149,2899
2021-07-04,Wisconsin,55,678067,8135
2021-07-04,Wyoming,56,62445,747
2021-07-05,Alabama,01,551298,11358
2021-07-05,Alaska,02,70774,360
2021-07-05,Arizona,04,897010,17979
2021-07-05,Arkansas,05,351825,5920
2021-07-05,California,06,3868398,63648
2021-07-05,Colorado,08,562788,6971
2021-07-05,Connecticut,09,349476,8279
2021-07-05,Delaware,10,109891,1695
2021-07-05,District of Columbia,11,49378,1141
2021-07-05,Florida,12,2337613,37985
2021-07-05,Georgia,13,1111032,20748
2021-07-05,Guam,66,9342,141
2021-07-05,Hawaii,15,36646,515
2021-07-05,Idaho,16,195249,2160
2021-07-05,Illinois,17,1396606,25696
2021-07-05,Indiana,18,758078,13863
2021-07-05,Iowa,19,374207,6146
2021-07-05,Kansas,20,319991,5192
2021-07-05,Kentucky,21,466278,7280
2021-07-05,Louisiana,22,482560,10757
2021-07-05,Maine,23,69118,860
2021-07-05,Maryland,24,462851,9751
2021-07-05,Massachusetts,25,710138,17998
2021-07-05,Michigan,26,998975,20995
2021-07-05,Minnesota,27,605753,7703
2021-07-05,Mississippi,28,322186,7419
2021-07-05,Missouri,29,639225,9949
2021-07-05,Montana,30,113981,1666
2021-07-05,Nebraska,31,224854,2520
2021-07-05,Nevada,32,334763,5697
2021-07-05,New Hampshire,33,99555,1372
2021-07-05,New Jersey,34,1024311,26477
2021-07-05,New Mexico,35,205715,4346
2021-07-05,New York,36,2114985,53122
2021-07-05,North Carolina,37,1015417,13447
2021-07-05,North Dakota,38,110776,1559
2021-07-05,Northern Mariana Islands,69,184,2
2021-07-05,Ohio,39,1112499,20344
2021-07-05,Oklahoma,40,458483,7388
2021-07-05,Oregon,41,209082,2811
2021-07-05,Pennsylvania,42,1217492,27704
2021-07-05,Puerto Rico,72,173916,2552
2021-07-05,Rhode Island,44,152643,2730
2021-07-05,South Carolina,45,597961,9841
2021-07-05,South Dakota,46,124582,2038
2021-07-05,Tennessee,47,854661,12483
2021-07-05,Texas,48,2999137,52634
2021-07-05,Utah,49,416181,2378
2021-07-05,Vermont,50,24419,258
2021-07-05,Virgin Islands,78,3895,30
2021-07-05,Virginia,51,681194,11431
2021-07-05,Washington,53,454484,5994
2021-07-05,West Virginia,54,164149,2899
2021-07-05,Wisconsin,55,678215,8144
2021-07-05,Wyoming,56,62445,747
2021-07-06,Alabama,01,551298,11358
2021-07-06,Alaska,02,70774,360
2021-07-06,Arizona,04,897910,18000
2021-07-06,Arkansas,05,352095,5926
2021-07-06,California,06,3874128,63710
2021-07-06,Colorado,08,563067,6971
2021-07-06,Connecticut,09,349651,8279
2021-07-06,Delaware,10,109900,1695
2021-07-06,District of Columbia,11,49417,1141
2021-07-06,Florida,12,2337613,37985
2021-07-06,Georgia,13,1112339,20761
2021-07-06,Guam,66,9363,141
2021-07-06,Hawaii,15,36680,515
2021-07-06,Idaho,16,195506,2161
2021-07-06,Illinois,17,1397725,25727
2021-07-06,Indiana,18,759056,13884
2021-07-06,Iowa,19,374285,6148
2021-07-06,Kansas,20,320070,5190
2021-07-06,Kentucky,21,466718,7292
2021-07-06,Louisiana,22,484577,10763
2021-07-06,Maine,23,69118,860
2021-07-06,Maryland,24,462898,9754
2021-07-06,Massachusetts,25,710428,18005
2021-07-06,Michigan,26,999498,21017
2021-07-06,Minnesota,27,605896,7708
2021-07-06,Mississippi,28,322835,7425
2021-07-06,Missouri,29,640488,9950
2021-07-06,Montana,30,114059,1668
2021-07-06,Nebraska,31,224973,2521
2021-07-06,Nevada,32,336109,5702
2021-07-06,New Hampshire,33,99626,1373
2021-07-06,New Jersey,34,1024465,26477
2021-07-06,New Mexico,35,205915,4348
2021-07-06,New York,36,2115292,53127
2021-07-06,North Carolina,37,1016742,13468
2021-07-06,North Dakota,38,110782,1559
2021-07-06,Northern Mariana Islands,69,184,2
2021-07-06,Ohio,39,1112689,20344
2021-07-06,Oklahoma,40,459524,7388
2021-07-06,Oregon,41,209561,2812
2021-07-06,Pennsylvania,42,1217567,27705
2021-07-06,Puerto Rico,72,174021,2552
2021-07-06,Rhode Island,44,152698,2730
2021-07-06,South Carolina,45,598093,9841
2021-07-06,South Dakota,46,124582,2038
2021-07-06,Tennessee,47,855377,12489
2021-07-06,Texas,48,3000308,52656
2021-07-06,Utah,49,417330,2385
2021-07-06,Vermont,50,24433,258
2021-07-06,Virgin Islands,78,3942,30
2021-07-06,Virginia,51,681326,11434
2021-07-06,Washington,53,455630,6011
2021-07-06,West Virginia,54,164279,2901
2021-07-06,Wisconsin,55,678260,8144
2021-07-06,Wyoming,56,62642,751
2021-07-07,Alabama,01,552911,11387
2021-07-07,Alaska,02,70986,360
2021-07-07,Arizona,04,898283,18004
2021-07-07,Arkansas,05,353095,5933
2021-07-07,California,06,3875460,63748
2021-07-07,Colorado,08,563555,6976
2021-07-07,Connecticut,09,349743,8278
2021-07-07,Delaware,10,109900,1695
2021-07-07,District of Columbia,11,49423,1141
2021-07-07,Florida,12,2346819,37985
2021-07-07,Georgia,13,1112987,20771
2021-07-07,Guam,66,9377,141
2021-07-07,Hawaii,15,36714,515
2021-07-07,Idaho,16,195630,2164
2021-07-07,Illinois,17,1398366,25733
2021-07-07,Indiana,18,759428,13892
2021-07-07,Iowa,19,374381,6149
2021-07-07,Kansas,20,321000,5196
2021-07-07,Kentucky,21,467047,7296
2021-07-07,Louisiana,22,485803,10765
2021-07-07,Maine,23,69156,861
2021-07-07,Maryland,24,462953,9755
2021-07-07,Massachusetts,25,710519,18008
2021-07-07,Michigan,26,999502,21017
2021-07-07,Minnesota,27,606127,7708
2021-07-07,Mississippi,28,323214,7436
2021-07-07,Missouri,29,642064,9979
2021-07-07,Montana,30,114211,1671
2021-07-07,Nebraska,31,225043,2521
2021-07-07,Nevada,32,336562,5705
2021-07-07,New Hampshire,33,99652,1374
2021-07-07,New Jersey,34,1024748,26490
2021-07-07,New Mexico,35,205996,4349
2021-07-07,New York,36,2115633,53134
2021-07-07,North Carolina,37,1017312,13473
2021-07-07,North Dakota,38,110810,1559
2021-07-07,Northern Mariana Islands,69,185,2
2021-07-07,Ohio,39,1113006,20366
2021-07-07,Oklahoma,40,459675,7406
2021-07-07,Oregon,41,209800,2818
2021-07-07,Pennsylvania,42,1217707,27715
2021-07-07,Puerto Rico,72,174027,2552
2021-07-07,Rhode Island,44,152738,2730
2021-07-07,South Carolina,45,598229,9843
2021-07-07,South Dakota,46,124641,2039
2021-07-07,Tennessee,47,855807,12495
2021-07-07,Texas,48,3004368,52681
2021-07-07,Utah,49,417724,2387
2021-07-07,Vermont,50,24440,258
2021-07-07,Virgin Islands,78,3970,32
2021-07-07,Virginia,51,681599,11436
2021-07-07,Washington,53,456116,6027
2021-07-07,West Virginia,54,164346,2901
2021-07-07,Wisconsin,55,678436,8154
2021-07-07,Wyoming,56,62737,751
2021-07-08,Alabama,01,552911,11387
2021-07-08,Alaska,02,70986,360
2021-07-08,Arizona,04,898908,18003
2021-07-08,Arkansas,05,354305,5944
2021-07-08,California,06,3903528,63805
2021-07-08,Colorado,08,564000,6979
2021-07-08,Connecticut,09,349798,8279
2021-07-08,Delaware,10,109931,1695
2021-07-08,District of Columbia,11,49434,1143
2021-07-08,Florida,12,2350730,38097
2021-07-08,Georgia,13,1113911,20774
2021-07-08,Guam,66,9392,141
2021-07-08,Hawaii,15,36777,516
2021-07-08,Idaho,16,195775,2165
2021-07-08,Illinois,17,1398935,25748
2021-07-08,Indiana,18,759985,13909
2021-07-08,Iowa,19,374381,6149
2021-07-08,Kansas,20,321011,5196
2021-07-08,Kentucky,21,467339,7299
2021-07-08,Louisiana,22,486589,10771
2021-07-08,Maine,23,69192,861
2021-07-08,Maryland,24,463052,9758
2021-07-08,Massachusetts,25,710629,18011
2021-07-08,Michigan,26,999526,21017
2021-07-08,Minnesota,27,606251,7710
2021-07-08,Mississippi,28,323641,7437
2021-07-08,Missouri,29,643666,9986
2021-07-08,Montana,30,114298,1672
2021-07-08,Nebraska,31,225108,2523
2021-07-08,Nevada,32,337259,5707
2021-07-08,New Hampshire,33,99685,1374
2021-07-08,New Jersey,34,1025079,26493
2021-07-08,New Mexico,35,206128,4355
2021-07-08,New York,36,2116270,53138
2021-07-08,North Carolina,37,1017954,13488
2021-07-08,North Dakota,38,110839,1561
2021-07-08,Northern Mariana Islands,69,185,2
2021-07-08,Ohio,39,1113383,20366
2021-07-08,Oklahoma,40,460131,7406
2021-07-08,Oregon,41,210042,2819
2021-07-08,Pennsylvania,42,1218097,27726
2021-07-08,Puerto Rico,72,174049,2553
2021-07-08,Rhode Island,44,152748,2730
2021-07-08,South Carolina,45,598511,9844
2021-07-08,South Dakota,46,124641,2039
2021-07-08,Tennessee,47,856204,12504
2021-07-08,Texas,48,3006725,52715
2021-07-08,Utah,49,418392,2389
2021-07-08,Vermont,50,24445,258
2021-07-08,Virgin Islands,78,3970,32
2021-07-08,Virginia,51,681890,11441
2021-07-08,Washington,53,456643,6040
2021-07-08,West Virginia,54,164399,2904
2021-07-08,Wisconsin,55,678671,8158
2021-07-08,Wyoming,56,62865,751
2021-07-09,Alabama,01,554071,11398
2021-07-09,Alaska,02,71118,362
2021-07-09,Arizona,04,899829,18009
2021-07-09,Arkansas,05,355460,5948
2021-07-09,California,06,3905886,63870
2021-07-09,Colorado,08,564891,6984
2021-07-09,Connecticut,09,349969,8279
2021-07-09,Delaware,10,109986,1695
2021-07-09,District of Columbia,11,49455,1143
2021-07-09,Florida,12,2361360,38157
2021-07-09,Georgia,13,1114789,20791
2021-07-09,Guam,66,9400,142
2021-07-09,Hawaii,15,36834,516
2021-07-09,Idaho,16,195910,2167
2021-07-09,Illinois,17,1399525,25755
2021-07-09,Indiana,18,760422,13914
2021-07-09,Iowa,19,374381,6149
2021-07-09,Kansas,20,321812,5208
2021-07-09,Kentucky,21,467690,7301
2021-07-09,Louisiana,22,487558,10781
2021-07-09,Maine,23,69201,862
2021-07-09,Maryland,24,463197,9761
2021-07-09,Massachusetts,25,710830,18011
2021-07-09,Michigan,26,1000327,21045
2021-07-09,Minnesota,27,606390,7715
2021-07-09,Mississippi,28,324057,7439
2021-07-09,Missouri,29,646210,9995
2021-07-09,Montana,30,114348,1673
2021-07-09,Nebraska,31,225181,2524
2021-07-09,Nevada,32,338072,5720
2021-07-09,New Hampshire,33,99708,1375
2021-07-09,New Jersey,34,1025477,26496
2021-07-09,New Mexico,35,206252,4356
2021-07-09,New York,36,2117024,53142
2021-07-09,North Carolina,37,1018499,13496
2021-07-09,North Dakota,38,110852,1563
2021-07-09,Northern Mariana Islands,69,185,2
2021-07-09,Ohio,39,1113737,20380
2021-07-09,Oklahoma,40,460682,7406
2021-07-09,Oregon,41,210287,2822
2021-07-09,Pennsylvania,42,1218291,27734
2021-07-09,Puerto Rico,72,174126,2553
2021-07-09,Rhode Island,44,152729,2730
2021-07-09,South Carolina,45,598918,9846
2021-07-09,South Dakota,46,124641,2039
2021-07-09,Tennessee,47,856843,12508
2021-07-09,Texas,48,3009125,52751
2021-07-09,Utah,49,419047,2393
2021-07-09,Vermont,50,24457,258
2021-07-09,Virgin Islands,78,4005,32
2021-07-09,Virginia,51,682147,11448
2021-07-09,Washington,53,457092,6050
2021-07-09,West Virginia,54,164465,2908
2021-07-09,Wisconsin,55,678815,8182
2021-07-09,Wyoming,56,62966,751
2021-07-10,Alabama,01,554605,11402
2021-07-10,Alaska,02,71118,362
2021-07-10,Arizona,04,900636,18029
2021-07-10,Arkansas,05,355460,5948
2021-07-10,California,06,3906315,63874
2021-07-10,Colorado,08,565497,6994
2021-07-10,Connecticut,09,349969,8279
2021-07-10,Delaware,10,110019,1695
2021-07-10,District of Columbia,11,49455,1143
2021-07-10,Florida,12,2361360,38157
2021-07-10,Georgia,13,1114789,20791
2021-07-10,Guam,66,9400,142
2021-07-10,Hawaii,15,36934,518
2021-07-10,Idaho,16,195910,2167
2021-07-10,Illinois,17,1399525,25755
2021-07-10,Indiana,18,760422,13914
2021-07-10,Iowa,19,374671,6149
2021-07-10,Kansas,20,321812,5208
2021-07-10,Kentucky,21,467690,7301
2021-07-10,Louisiana,22,487558,10781
2021-07-10,Maine,23,69219,862
2021-07-10,Maryland,24,463324,9762
2021-07-10,Massachusetts,25,710830,18011
2021-07-10,Michigan,26,1000336,21045
2021-07-10,Minnesota,27,606390,7715
2021-07-10,Mississippi,28,324057,7439
2021-07-10,Missouri,29,647348,10002
2021-07-10,Montana,30,114348,1673
2021-07-10,Nebraska,31,225191,2524
2021-07-10,Nevada,32,338072,5720
2021-07-10,New Hampshire,33,99708,1375
2021-07-10,New Jersey,34,1025788,26501
2021-07-10,New Mexico,35,206252,4356
2021-07-10,New York,36,2117754,53149
2021-07-10,North Carolina,37,1018556,13496
2021-07-10,North Dakota,38,110879,1563
2021-07-10,Northern Mariana Islands,69,185,2
2021-07-10,Ohio,39,1114036,20380
2021-07-10,Oklahoma,40,460682,7406
2021-07-10,Oregon,41,210287,2822
2021-07-10,Pennsylvania,42,1218500,27742
2021-07-10,Puerto Rico,72,174237,2554
2021-07-10,Rhode Island,44,152729,2730
2021-07-10,South Carolina,45,598918,9846
2021-07-10,South Dakota,46,124641,2039
2021-07-10,Tennessee,47,856874,12508
2021-07-10,Texas,48,3010721,52768
2021-07-10,Utah,49,419047,2393
2021-07-10,Vermont,50,24457,258
2021-07-10,Virgin Islands,78,4005,32
2021-07-10,Virginia,51,682433,11450
2021-07-10,Washington,53,457092,6050
2021-07-10,West Virginia,54,164465,2908
2021-07-10,Wisconsin,55,678815,8182
2021-07-10,Wyoming,56,62966,751
2021-07-11,Alabama,01,554605,11402
2021-07-11,Alaska,02,71118,362
2021-07-11,Arizona,04,901439,18033
2021-07-11,Arkansas,05,355460,5948
2021-07-11,California,06,3907428,63877
2021-07-11,Colorado,08,565835,7003
2021-07-11,Connecticut,09,349969,8279
2021-07-11,Delaware,10,110074,1695
2021-07-11,District of Columbia,11,49455,1143
